,date,county,state,fips,cases,deaths
5,1/25/2020,Orange,California,6059.0,1,0.0
9,1/26/2020,Los Angeles,California,6037.0,1,0.0
10,1/26/2020,Orange,California,6059.0,1,0.0
14,1/27/2020,Los Angeles,California,6037.0,1,0.0
15,1/27/2020,Orange,California,6059.0,1,0.0
19,1/28/2020,Los Angeles,California,6037.0,1,0.0
20,1/28/2020,Orange,California,6059.0,1,0.0
24,1/29/2020,Los Angeles,California,6037.0,1,0.0
25,1/29/2020,Orange,California,6059.0,1,0.0
29,1/30/2020,Los Angeles,California,6037.0,1,0.0
30,1/30/2020,Orange,California,6059.0,1,0.0
34,1/31/2020,Los Angeles,California,6037.0,1,0.0
35,1/31/2020,Orange,California,6059.0,1,0.0
40,2/1/2020,Los Angeles,California,6037.0,1,0.0
41,2/1/2020,Orange,California,6059.0,1,0.0
47,2/2/2020,Los Angeles,California,6037.0,1,0.0
48,2/2/2020,Orange,California,6059.0,1,0.0
55,2/3/2020,Los Angeles,California,6037.0,1,0.0
56,2/3/2020,Orange,California,6059.0,1,0.0
63,2/4/2020,Los Angeles,California,6037.0,1,0.0
64,2/4/2020,Orange,California,6059.0,1,0.0
71,2/5/2020,Los Angeles,California,6037.0,1,0.0
72,2/5/2020,Orange,California,6059.0,1,0.0
80,2/6/2020,Los Angeles,California,6037.0,1,0.0
81,2/6/2020,Orange,California,6059.0,1,0.0
89,2/7/2020,Los Angeles,California,6037.0,1,0.0
90,2/7/2020,Orange,California,6059.0,1,0.0
98,2/8/2020,Los Angeles,California,6037.0,1,0.0
99,2/8/2020,Orange,California,6059.0,1,0.0
107,2/9/2020,Los Angeles,California,6037.0,1,0.0
108,2/9/2020,Orange,California,6059.0,1,0.0
116,2/10/2020,Los Angeles,California,6037.0,1,0.0
117,2/10/2020,Orange,California,6059.0,1,0.0
118,2/10/2020,San Diego,California,6073.0,1,0.0
126,2/11/2020,Los Angeles,California,6037.0,1,0.0
127,2/11/2020,Orange,California,6059.0,1,0.0
128,2/11/2020,San Diego,California,6073.0,1,0.0
136,2/12/2020,Los Angeles,California,6037.0,1,0.0
137,2/12/2020,Orange,California,6059.0,1,0.0
138,2/12/2020,San Diego,California,6073.0,1,0.0
147,2/13/2020,Los Angeles,California,6037.0,1,0.0
148,2/13/2020,Orange,California,6059.0,1,0.0
149,2/13/2020,San Diego,California,6073.0,1,0.0
158,2/14/2020,Los Angeles,California,6037.0,1,0.0
159,2/14/2020,Orange,California,6059.0,1,0.0
160,2/14/2020,San Diego,California,6073.0,1,0.0
169,2/15/2020,Los Angeles,California,6037.0,1,0.0
170,2/15/2020,Orange,California,6059.0,1,0.0
171,2/15/2020,San Diego,California,6073.0,1,0.0
180,2/16/2020,Los Angeles,California,6037.0,1,0.0
181,2/16/2020,Orange,California,6059.0,1,0.0
182,2/16/2020,San Diego,California,6073.0,1,0.0
191,2/17/2020,Los Angeles,California,6037.0,1,0.0
192,2/17/2020,Orange,California,6059.0,1,0.0
193,2/17/2020,San Diego,California,6073.0,1,0.0
203,2/18/2020,Los Angeles,California,6037.0,1,0.0
204,2/18/2020,Orange,California,6059.0,1,0.0
205,2/18/2020,San Diego,California,6073.0,1,0.0
215,2/19/2020,Los Angeles,California,6037.0,1,0.0
216,2/19/2020,Orange,California,6059.0,1,0.0
217,2/19/2020,San Diego,California,6073.0,1,0.0
228,2/20/2020,Los Angeles,California,6037.0,1,0.0
229,2/20/2020,Orange,California,6059.0,1,0.0
230,2/20/2020,San Diego,California,6073.0,1,0.0
241,2/21/2020,Los Angeles,California,6037.0,1,0.0
242,2/21/2020,Orange,California,6059.0,1,0.0
244,2/21/2020,San Diego,California,6073.0,1,0.0
255,2/22/2020,Los Angeles,California,6037.0,1,0.0
256,2/22/2020,Orange,California,6059.0,1,0.0
258,2/22/2020,San Diego,California,6073.0,1,0.0
269,2/23/2020,Los Angeles,California,6037.0,1,0.0
270,2/23/2020,Orange,California,6059.0,1,0.0
272,2/23/2020,San Diego,California,6073.0,1,0.0
283,2/24/2020,Los Angeles,California,6037.0,1,0.0
284,2/24/2020,Orange,California,6059.0,1,0.0
286,2/24/2020,San Diego,California,6073.0,1,0.0
299,2/25/2020,Los Angeles,California,6037.0,1,0.0
300,2/25/2020,Orange,California,6059.0,1,0.0
302,2/25/2020,San Diego,California,6073.0,1,0.0
316,2/26/2020,Los Angeles,California,6037.0,1,0.0
319,2/26/2020,Orange,California,6059.0,1,0.0
321,2/26/2020,San Diego,California,6073.0,1,0.0
336,2/27/2020,Los Angeles,California,6037.0,1,0.0
339,2/27/2020,Orange,California,6059.0,1,0.0
341,2/27/2020,San Diego,California,6073.0,1,0.0
356,2/28/2020,Los Angeles,California,6037.0,1,0.0
359,2/28/2020,Orange,California,6059.0,1,0.0
361,2/28/2020,San Diego,California,6073.0,1,0.0
378,2/29/2020,Los Angeles,California,6037.0,1,0.0
381,2/29/2020,Orange,California,6059.0,1,0.0
383,2/29/2020,San Diego,California,6073.0,1,0.0
401,3/1/2020,Los Angeles,California,6037.0,1,0.0
404,3/1/2020,Orange,California,6059.0,1,0.0
406,3/1/2020,San Diego,California,6073.0,1,0.0
428,3/2/2020,Los Angeles,California,6037.0,1,0.0
431,3/2/2020,Orange,California,6059.0,1,0.0
434,3/2/2020,San Diego,California,6073.0,1,0.0
462,3/3/2020,Los Angeles,California,6037.0,1,0.0
465,3/3/2020,Orange,California,6059.0,3,0.0
468,3/3/2020,San Diego,California,6073.0,1,0.0
497,3/4/2020,Los Angeles,California,6037.0,7,0.0
500,3/4/2020,Orange,California,6059.0,3,0.0
503,3/4/2020,San Diego,California,6073.0,1,0.0
536,3/5/2020,Los Angeles,California,6037.0,11,0.0
539,3/5/2020,Orange,California,6059.0,3,0.0
542,3/5/2020,San Diego,California,6073.0,1,0.0
586,3/6/2020,Los Angeles,California,6037.0,13,0.0
589,3/6/2020,Orange,California,6059.0,3,0.0
592,3/6/2020,San Diego,California,6073.0,1,0.0
661,3/7/2020,Los Angeles,California,6037.0,14,0.0
665,3/7/2020,Orange,California,6059.0,3,0.0
667,3/7/2020,Riverside,California,6065.0,1,0.0
669,3/7/2020,San Diego,California,6073.0,1,0.0
756,3/8/2020,Los Angeles,California,6037.0,14,0.0
760,3/8/2020,Orange,California,6059.0,3,0.0
762,3/8/2020,Riverside,California,6065.0,1,0.0
764,3/8/2020,San Diego,California,6073.0,1,0.0
870,3/9/2020,Los Angeles,California,6037.0,19,0.0
874,3/9/2020,Orange,California,6059.0,5,0.0
876,3/9/2020,Riverside,California,6065.0,4,0.0
878,3/9/2020,San Diego,California,6073.0,2,0.0
1002,3/10/2020,Los Angeles,California,6037.0,20,0.0
1006,3/10/2020,Orange,California,6059.0,5,0.0
1008,3/10/2020,Riverside,California,6065.0,4,0.0
1010,3/10/2020,San Diego,California,6073.0,2,0.0
1019,3/10/2020,Ventura,California,6111.0,1,0.0
1168,3/11/2020,Los Angeles,California,6037.0,28,1.0
1172,3/11/2020,Orange,California,6059.0,6,0.0
1174,3/11/2020,Riverside,California,6065.0,4,0.0
1176,3/11/2020,San Diego,California,6073.0,2,0.0
1186,3/11/2020,Ventura,California,6111.0,2,0.0
1374,3/12/2020,Los Angeles,California,6037.0,32,1.0
1378,3/12/2020,Orange,California,6059.0,6,0.0
1380,3/12/2020,Riverside,California,6065.0,6,0.0
1382,3/12/2020,San Diego,California,6073.0,5,0.0
1393,3/12/2020,Ventura,California,6111.0,2,0.0
1634,3/13/2020,Los Angeles,California,6037.0,40,1.0
1638,3/13/2020,Orange,California,6059.0,13,0.0
1640,3/13/2020,Riverside,California,6065.0,10,0.0
1643,3/13/2020,San Diego,California,6073.0,9,0.0
1654,3/13/2020,Ventura,California,6111.0,5,0.0
1951,3/14/2020,Los Angeles,California,6037.0,53,1.0
1955,3/14/2020,Orange,California,6059.0,14,0.0
1957,3/14/2020,Riverside,California,6065.0,10,0.0
1960,3/14/2020,San Diego,California,6073.0,10,0.0
1963,3/14/2020,San Luis Obispo,California,6079.0,1,0.0
1972,3/14/2020,Ventura,California,6111.0,5,0.0
2330,3/15/2020,Los Angeles,California,6037.0,69,1.0
2334,3/15/2020,Orange,California,6059.0,17,0.0
2336,3/15/2020,Riverside,California,6065.0,12,0.0
2339,3/15/2020,San Bernardino,California,6071.0,1,0.0
2340,3/15/2020,San Diego,California,6073.0,40,0.0
2343,3/15/2020,San Luis Obispo,California,6079.0,2,0.0
2345,3/15/2020,Santa Barbara,California,6083.0,1,0.0
2353,3/15/2020,Ventura,California,6111.0,5,0.0
2764,3/16/2020,Los Angeles,California,6037.0,94,1.0
2769,3/16/2020,Orange,California,6059.0,22,0.0
2771,3/16/2020,Riverside,California,6065.0,14,2.0
2774,3/16/2020,San Bernardino,California,6071.0,2,0.0
2775,3/16/2020,San Diego,California,6073.0,56,0.0
2778,3/16/2020,San Luis Obispo,California,6079.0,3,0.0
2780,3/16/2020,Santa Barbara,California,6083.0,1,0.0
2788,3/16/2020,Ventura,California,6111.0,5,0.0
3244,3/17/2020,Kern,California,6029.0,1,0.0
3245,3/17/2020,Los Angeles,California,6037.0,144,1.0
3251,3/17/2020,Orange,California,6059.0,29,0.0
3253,3/17/2020,Riverside,California,6065.0,16,3.0
3256,3/17/2020,San Bernardino,California,6071.0,3,0.0
3257,3/17/2020,San Diego,California,6073.0,61,0.0
3260,3/17/2020,San Luis Obispo,California,6079.0,6,0.0
3262,3/17/2020,Santa Barbara,California,6083.0,2,0.0
3270,3/17/2020,Ventura,California,6111.0,10,0.0
3797,3/18/2020,Kern,California,6029.0,1,0.0
3798,3/18/2020,Los Angeles,California,6037.0,190,1.0
3805,3/18/2020,Orange,California,6059.0,42,0.0
3807,3/18/2020,Riverside,California,6065.0,16,3.0
3810,3/18/2020,San Bernardino,California,6071.0,5,0.0
3811,3/18/2020,San Diego,California,6073.0,81,0.0
3814,3/18/2020,San Luis Obispo,California,6079.0,7,0.0
3816,3/18/2020,Santa Barbara,California,6083.0,2,0.0
3824,3/18/2020,Ventura,California,6111.0,13,0.0
4457,3/19/2020,Kern,California,6029.0,2,0.0
4458,3/19/2020,Los Angeles,California,6037.0,231,2.0
4465,3/19/2020,Orange,California,6059.0,53,0.0
4467,3/19/2020,Riverside,California,6065.0,22,3.0
4470,3/19/2020,San Bernardino,California,6071.0,5,0.0
4471,3/19/2020,San Diego,California,6073.0,105,0.0
4474,3/19/2020,San Luis Obispo,California,6079.0,13,0.0
4476,3/19/2020,Santa Barbara,California,6083.0,8,0.0
4484,3/19/2020,Ventura,California,6111.0,19,0.0
5231,3/20/2020,Imperial,California,6025.0,4,0.0
5232,3/20/2020,Kern,California,6029.0,2,0.0
5233,3/20/2020,Los Angeles,California,6037.0,292,2.0
5240,3/20/2020,Orange,California,6059.0,65,0.0
5242,3/20/2020,Riverside,California,6065.0,28,4.0
5245,3/20/2020,San Bernardino,California,6071.0,9,0.0
5246,3/20/2020,San Diego,California,6073.0,131,0.0
5249,3/20/2020,San Luis Obispo,California,6079.0,16,0.0
5251,3/20/2020,Santa Barbara,California,6083.0,9,0.0
5259,3/20/2020,Ventura,California,6111.0,19,0.0
6152,3/21/2020,Imperial,California,6025.0,4,0.0
6153,3/21/2020,Kern,California,6029.0,4,0.0
6154,3/21/2020,Los Angeles,California,6037.0,351,4.0
6161,3/21/2020,Orange,California,6059.0,78,0.0
6163,3/21/2020,Riverside,California,6065.0,30,5.0
6166,3/21/2020,San Bernardino,California,6071.0,9,0.0
6167,3/21/2020,San Diego,California,6073.0,159,0.0
6170,3/21/2020,San Luis Obispo,California,6079.0,27,0.0
6172,3/21/2020,Santa Barbara,California,6083.0,17,0.0
6181,3/21/2020,Ventura,California,6111.0,26,0.0
7186,3/22/2020,Imperial,California,6025.0,4,0.0
7187,3/22/2020,Kern,California,6029.0,5,0.0
7188,3/22/2020,Los Angeles,California,6037.0,421,5.0
7195,3/22/2020,Orange,California,6059.0,95,0.0
7197,3/22/2020,Riverside,California,6065.0,45,6.0
7200,3/22/2020,San Bernardino,California,6071.0,17,0.0
7201,3/22/2020,San Diego,California,6073.0,205,0.0
7204,3/22/2020,San Luis Obispo,California,6079.0,27,0.0
7206,3/22/2020,Santa Barbara,California,6083.0,18,0.0
7216,3/22/2020,Ventura,California,6111.0,30,1.0
8329,3/23/2020,Imperial,California,6025.0,4,0.0
8330,3/23/2020,Kern,California,6029.0,5,0.0
8331,3/23/2020,Los Angeles,California,6037.0,536,7.0
8338,3/23/2020,Orange,California,6059.0,125,0.0
8340,3/23/2020,Riverside,California,6065.0,48,6.0
8343,3/23/2020,San Bernardino,California,6071.0,17,0.0
8344,3/23/2020,San Diego,California,6073.0,230,0.0
8347,3/23/2020,San Luis Obispo,California,6079.0,33,0.0
8349,3/23/2020,Santa Barbara,California,6083.0,18,0.0
8359,3/23/2020,Ventura,California,6111.0,35,1.0
9570,3/24/2020,Imperial,California,6025.0,9,0.0
9571,3/24/2020,Kern,California,6029.0,14,0.0
9572,3/24/2020,Los Angeles,California,6037.0,662,11.0
9581,3/24/2020,Orange,California,6059.0,152,0.0
9583,3/24/2020,Riverside,California,6065.0,59,6.0
9586,3/24/2020,San Bernardino,California,6071.0,38,1.0
9587,3/24/2020,San Diego,California,6073.0,242,1.0
9590,3/24/2020,San Luis Obispo,California,6079.0,42,0.0
9592,3/24/2020,Santa Barbara,California,6083.0,24,0.0
9601,3/24/2020,Ventura,California,6111.0,39,1.0
10941,3/25/2020,Imperial,California,6025.0,9,0.0
10942,3/25/2020,Inyo,California,6027.0,1,0.0
10943,3/25/2020,Kern,California,6029.0,24,0.0
10944,3/25/2020,Los Angeles,California,6037.0,799,13.0
10953,3/25/2020,Orange,California,6059.0,187,1.0
10955,3/25/2020,Riverside,California,6065.0,107,8.0
10958,3/25/2020,San Bernardino,California,6071.0,54,2.0
10959,3/25/2020,San Diego,California,6073.0,297,2.0
10962,3/25/2020,San Luis Obispo,California,6079.0,46,0.0
10964,3/25/2020,Santa Barbara,California,6083.0,26,0.0
10974,3/25/2020,Ventura,California,6111.0,50,1.0
12486,3/26/2020,Imperial,California,6025.0,17,0.0
12487,3/26/2020,Inyo,California,6027.0,2,0.0
12488,3/26/2020,Kern,California,6029.0,33,0.0
12489,3/26/2020,Los Angeles,California,6037.0,1216,21.0
12498,3/26/2020,Orange,California,6059.0,256,1.0
12500,3/26/2020,Riverside,California,6065.0,107,8.0
12503,3/26/2020,San Bernardino,California,6071.0,55,3.0
12504,3/26/2020,San Diego,California,6073.0,341,3.0
12507,3/26/2020,San Luis Obispo,California,6079.0,54,0.0
12509,3/26/2020,Santa Barbara,California,6083.0,32,0.0
12519,3/26/2020,Ventura,California,6111.0,61,1.0
14151,3/27/2020,Imperial,California,6025.0,21,0.0
14152,3/27/2020,Inyo,California,6027.0,5,0.0
14153,3/27/2020,Kern,California,6029.0,41,1.0
14155,3/27/2020,Los Angeles,California,6037.0,1465,27.0
14164,3/27/2020,Orange,California,6059.0,321,3.0
14166,3/27/2020,Riverside,California,6065.0,185,8.0
14169,3/27/2020,San Bernardino,California,6071.0,64,3.0
14170,3/27/2020,San Diego,California,6073.0,417,5.0
14173,3/27/2020,San Luis Obispo,California,6079.0,59,0.0
14175,3/27/2020,Santa Barbara,California,6083.0,47,0.0
14185,3/27/2020,Ventura,California,6111.0,83,3.0
15933,3/28/2020,Imperial,California,6025.0,25,0.0
15934,3/28/2020,Inyo,California,6027.0,5,0.0
15935,3/28/2020,Kern,California,6029.0,47,1.0
15937,3/28/2020,Los Angeles,California,6037.0,1804,33.0
15946,3/28/2020,Orange,California,6059.0,321,3.0
15948,3/28/2020,Riverside,California,6065.0,185,8.0
15951,3/28/2020,San Bernardino,California,6071.0,64,3.0
15952,3/28/2020,San Diego,California,6073.0,488,7.0
15955,3/28/2020,San Luis Obispo,California,6079.0,67,0.0
15957,3/28/2020,Santa Barbara,California,6083.0,64,0.0
15967,3/28/2020,Ventura,California,6111.0,98,3.0
17822,3/29/2020,Imperial,California,6025.0,25,0.0
17823,3/29/2020,Inyo,California,6027.0,8,0.0
17824,3/29/2020,Kern,California,6029.0,51,1.0
17826,3/29/2020,Los Angeles,California,6037.0,2136,37.0
17835,3/29/2020,Orange,California,6059.0,431,4.0
17837,3/29/2020,Riverside,California,6065.0,195,8.0
17840,3/29/2020,San Bernardino,California,6071.0,111,3.0
17841,3/29/2020,San Diego,California,6073.0,519,7.0
17844,3/29/2020,San Luis Obispo,California,6079.0,71,0.0
17846,3/29/2020,Santa Barbara,California,6083.0,68,0.0
17857,3/29/2020,Ventura,California,6111.0,109,4.0
19799,3/30/2020,Imperial,California,6025.0,33,0.0
19800,3/30/2020,Inyo,California,6027.0,8,0.0
19801,3/30/2020,Kern,California,6029.0,76,1.0
19803,3/30/2020,Los Angeles,California,6037.0,2474,44.0
19812,3/30/2020,Orange,California,6059.0,464,4.0
19814,3/30/2020,Riverside,California,6065.0,291,9.0
19817,3/30/2020,San Bernardino,California,6071.0,111,3.0
19818,3/30/2020,San Diego,California,6073.0,603,7.0
19821,3/30/2020,San Luis Obispo,California,6079.0,77,0.0
19823,3/30/2020,Santa Barbara,California,6083.0,88,0.0
19834,3/30/2020,Ventura,California,6111.0,126,4.0
21873,3/31/2020,Imperial,California,6025.0,38,0.0
21874,3/31/2020,Inyo,California,6027.0,8,0.0
21875,3/31/2020,Kern,California,6029.0,101,1.0
21877,3/31/2020,Los Angeles,California,6037.0,3011,54.0
21886,3/31/2020,Orange,California,6059.0,502,7.0
21889,3/31/2020,Riverside,California,6065.0,371,13.0
21892,3/31/2020,San Bernardino,California,6071.0,183,6.0
21893,3/31/2020,San Diego,California,6073.0,734,9.0
21896,3/31/2020,San Luis Obispo,California,6079.0,80,0.0
21898,3/31/2020,Santa Barbara,California,6083.0,99,0.0
21909,3/31/2020,Ventura,California,6111.0,149,5.0
24031,4/1/2020,Imperial,California,6025.0,43,0.0
24032,4/1/2020,Inyo,California,6027.0,9,0.0
24033,4/1/2020,Kern,California,6029.0,110,1.0
24035,4/1/2020,Los Angeles,California,6037.0,3518,65.0
24044,4/1/2020,Orange,California,6059.0,606,10.0
24047,4/1/2020,Riverside,California,6065.0,371,13.0
24050,4/1/2020,San Bernardino,California,6071.0,254,6.0
24051,4/1/2020,San Diego,California,6073.0,849,15.0
24054,4/1/2020,San Luis Obispo,California,6079.0,83,0.0
24056,4/1/2020,Santa Barbara,California,6083.0,111,0.0
24068,4/1/2020,Ventura,California,6111.0,160,5.0
26260,4/2/2020,Imperial,California,6025.0,50,0.0
26261,4/2/2020,Inyo,California,6027.0,10,1.0
26262,4/2/2020,Kern,California,6029.0,155,1.0
26264,4/2/2020,Los Angeles,California,6037.0,4045,78.0
26273,4/2/2020,Orange,California,6059.0,656,13.0
26276,4/2/2020,Riverside,California,6065.0,493,14.0
26279,4/2/2020,San Bernardino,California,6071.0,304,8.0
26280,4/2/2020,San Diego,California,6073.0,966,16.0
26283,4/2/2020,San Luis Obispo,California,6079.0,89,0.0
26285,4/2/2020,Santa Barbara,California,6083.0,139,1.0
26297,4/2/2020,Ventura,California,6111.0,177,6.0
28559,4/3/2020,Imperial,California,6025.0,55,0.0
28560,4/3/2020,Inyo,California,6027.0,10,0.0
28561,4/3/2020,Kern,California,6029.0,199,2.0
28563,4/3/2020,Los Angeles,California,6037.0,4566,89.0
28572,4/3/2020,Orange,California,6059.0,711,13.0
28575,4/3/2020,Riverside,California,6065.0,638,15.0
28578,4/3/2020,San Bernardino,California,6071.0,353,13.0
28579,4/3/2020,San Diego,California,6073.0,1112,17.0
28582,4/3/2020,San Luis Obispo,California,6079.0,93,0.0
28584,4/3/2020,Santa Barbara,California,6083.0,152,1.0
28597,4/3/2020,Ventura,California,6111.0,189,6.0
30917,4/4/2020,Imperial,California,6025.0,55,0.0
30918,4/4/2020,Inyo,California,6027.0,10,0.0
30919,4/4/2020,Kern,California,6029.0,205,2.0
30921,4/4/2020,Los Angeles,California,6037.0,5277,117.0
30930,4/4/2020,Orange,California,6059.0,786,14.0
30933,4/4/2020,Riverside,California,6065.0,665,18.0
30936,4/4/2020,San Bernardino,California,6071.0,353,13.0
30937,4/4/2020,San Diego,California,6073.0,1209,18.0
30940,4/4/2020,San Luis Obispo,California,6079.0,93,1.0
30942,4/4/2020,Santa Barbara,California,6083.0,168,1.0
30954,4/4/2020,Ventura,California,6111.0,203,6.0
33323,4/5/2020,Imperial,California,6025.0,57,1.0
33324,4/5/2020,Inyo,California,6027.0,11,0.0
33325,4/5/2020,Kern,California,6029.0,225,2.0
33327,4/5/2020,Los Angeles,California,6037.0,5940,132.0
33336,4/5/2020,Orange,California,6059.0,834,14.0
33339,4/5/2020,Riverside,California,6065.0,799,19.0
33342,4/5/2020,San Bernardino,California,6071.0,372,13.0
33343,4/5/2020,San Diego,California,6073.0,1326,19.0
33346,4/5/2020,San Luis Obispo,California,6079.0,95,1.0
33348,4/5/2020,Santa Barbara,California,6083.0,174,2.0
33360,4/5/2020,Ventura,California,6111.0,221,6.0
35767,4/6/2020,Imperial,California,6025.0,68,3.0
35768,4/6/2020,Inyo,California,6027.0,11,0.0
35769,4/6/2020,Kern,California,6029.0,246,2.0
35772,4/6/2020,Los Angeles,California,6037.0,6360,147.0
35781,4/6/2020,Orange,California,6059.0,882,14.0
35784,4/6/2020,Riverside,California,6065.0,946,25.0
35787,4/6/2020,San Bernardino,California,6071.0,530,16.0
35788,4/6/2020,San Diego,California,6073.0,1404,19.0
35791,4/6/2020,San Luis Obispo,California,6079.0,95,1.0
35793,4/6/2020,Santa Barbara,California,6083.0,192,2.0
35805,4/6/2020,Ventura,California,6111.0,226,6.0
38256,4/7/2020,Imperial,California,6025.0,73,2.0
38257,4/7/2020,Inyo,California,6027.0,11,0.0
38258,4/7/2020,Kern,California,6029.0,267,2.0
38261,4/7/2020,Los Angeles,California,6037.0,6910,169.0
38270,4/7/2020,Orange,California,6059.0,931,15.0
38273,4/7/2020,Riverside,California,6065.0,1016,28.0
38276,4/7/2020,San Bernardino,California,6071.0,547,17.0
38277,4/7/2020,San Diego,California,6073.0,1454,31.0
38280,4/7/2020,San Luis Obispo,California,6079.0,99,1.0
38282,4/7/2020,Santa Barbara,California,6083.0,218,2.0
38295,4/7/2020,Ventura,California,6111.0,243,6.0
40800,4/8/2020,Imperial,California,6025.0,75,3.0
40801,4/8/2020,Inyo,California,6027.0,11,0.0
40802,4/8/2020,Kern,California,6029.0,309,2.0
40805,4/8/2020,Los Angeles,California,6037.0,7530,198.0
40814,4/8/2020,Orange,California,6059.0,1016,17.0
40817,4/8/2020,Riverside,California,6065.0,1179,32.0
40820,4/8/2020,San Bernardino,California,6071.0,641,20.0
40821,4/8/2020,San Diego,California,6073.0,1530,36.0
40824,4/8/2020,San Luis Obispo,California,6079.0,102,1.0
40826,4/8/2020,Santa Barbara,California,6083.0,228,2.0
40838,4/8/2020,Ventura,California,6111.0,263,7.0
43372,4/9/2020,Imperial,California,6025.0,79,2.0
43373,4/9/2020,Inyo,California,6027.0,11,0.0
43374,4/9/2020,Kern,California,6029.0,330,3.0
43377,4/9/2020,Los Angeles,California,6037.0,7955,223.0
43386,4/9/2020,Orange,California,6059.0,1079,17.0
43389,4/9/2020,Riverside,California,6065.0,1280,33.0
43392,4/9/2020,San Bernardino,California,6071.0,729,24.0
43393,4/9/2020,San Diego,California,6073.0,1628,40.0
43396,4/9/2020,San Luis Obispo,California,6079.0,104,1.0
43398,4/9/2020,Santa Barbara,California,6083.0,243,2.0
43410,4/9/2020,Ventura,California,6111.0,274,7.0
45972,4/10/2020,Imperial,California,6025.0,79,2.0
45973,4/10/2020,Inyo,California,6027.0,12,0.0
45974,4/10/2020,Kern,California,6029.0,363,3.0
45977,4/10/2020,Los Angeles,California,6037.0,8430,241.0
45986,4/10/2020,Orange,California,6059.0,1138,17.0
45989,4/10/2020,Riverside,California,6065.0,1350,39.0
45992,4/10/2020,San Bernardino,California,6071.0,810,25.0
45993,4/10/2020,San Diego,California,6073.0,1696,44.0
45996,4/10/2020,San Luis Obispo,California,6079.0,107,1.0
45998,4/10/2020,Santa Barbara,California,6083.0,260,2.0
46010,4/10/2020,Ventura,California,6111.0,298,10.0
48602,4/11/2020,Imperial,California,6025.0,87,2.0
48603,4/11/2020,Inyo,California,6027.0,12,0.0
48604,4/11/2020,Kern,California,6029.0,369,3.0
48607,4/11/2020,Los Angeles,California,6037.0,8873,265.0
48616,4/11/2020,Orange,California,6059.0,1221,18.0
48619,4/11/2020,Riverside,California,6065.0,1431,41.0
48622,4/11/2020,San Bernardino,California,6071.0,810,25.0
48623,4/11/2020,San Diego,California,6073.0,1761,45.0
48626,4/11/2020,San Luis Obispo,California,6079.0,110,1.0
48628,4/11/2020,Santa Barbara,California,6083.0,264,2.0
48640,4/11/2020,Ventura,California,6111.0,309,10.0
51264,4/12/2020,Imperial,California,6025.0,87,2.0
51265,4/12/2020,Inyo,California,6027.0,12,0.0
51266,4/12/2020,Kern,California,6029.0,396,3.0
51269,4/12/2020,Los Angeles,California,6037.0,9192,296.0
51278,4/12/2020,Orange,California,6059.0,1277,19.0
51281,4/12/2020,Riverside,California,6065.0,1619,41.0
51284,4/12/2020,San Bernardino,California,6071.0,887,31.0
51285,4/12/2020,San Diego,California,6073.0,1804,45.0
51288,4/12/2020,San Luis Obispo,California,6079.0,114,1.0
51290,4/12/2020,Santa Barbara,California,6083.0,267,2.0
51302,4/12/2020,Ventura,California,6111.0,314,10.0
53943,4/13/2020,Imperial,California,6025.0,87,2.0
53944,4/13/2020,Inyo,California,6027.0,12,0.0
53945,4/13/2020,Kern,California,6029.0,454,3.0
53948,4/13/2020,Los Angeles,California,6037.0,9420,320.0
53957,4/13/2020,Orange,California,6059.0,1283,19.0
53960,4/13/2020,Riverside,California,6065.0,1751,50.0
53963,4/13/2020,San Bernardino,California,6071.0,977,31.0
53964,4/13/2020,San Diego,California,6073.0,1847,47.0
53967,4/13/2020,San Luis Obispo,California,6079.0,117,1.0
53969,4/13/2020,Santa Barbara,California,6083.0,284,2.0
53981,4/13/2020,Ventura,California,6111.0,317,10.0
56635,4/14/2020,Imperial,California,6025.0,117,2.0
56636,4/14/2020,Inyo,California,6027.0,12,0.0
56637,4/14/2020,Kern,California,6029.0,524,3.0
56640,4/14/2020,Los Angeles,California,6037.0,10047,360.0
56649,4/14/2020,Orange,California,6059.0,1299,19.0
56652,4/14/2020,Riverside,California,6065.0,1961,50.0
56655,4/14/2020,San Bernardino,California,6071.0,977,31.0
56656,4/14/2020,San Diego,California,6073.0,1930,53.0
56659,4/14/2020,San Luis Obispo,California,6079.0,120,1.0
56661,4/14/2020,Santa Barbara,California,6083.0,313,2.0
56673,4/14/2020,Ventura,California,6111.0,350,13.0
59343,4/15/2020,Imperial,California,6025.0,127,2.0
59344,4/15/2020,Inyo,California,6027.0,17,0.0
59345,4/15/2020,Kern,California,6029.0,553,3.0
59348,4/15/2020,Los Angeles,California,6037.0,10496,402.0
59357,4/15/2020,Orange,California,6059.0,1376,22.0
59360,4/15/2020,Riverside,California,6065.0,2105,54.0
59363,4/15/2020,San Bernardino,California,6071.0,996,39.0
59364,4/15/2020,San Diego,California,6073.0,2012,60.0
59367,4/15/2020,San Luis Obispo,California,6079.0,124,1.0
59369,4/15/2020,Santa Barbara,California,6083.0,334,2.0
59381,4/15/2020,Ventura,California,6111.0,365,13.0
62062,4/16/2020,Imperial,California,6025.0,143,2.0
62063,4/16/2020,Inyo,California,6027.0,17,0.0
62064,4/16/2020,Kern,California,6029.0,553,3.0
62067,4/16/2020,Los Angeles,California,6037.0,10854,455.0
62076,4/16/2020,Orange,California,6059.0,1425,25.0
62079,4/16/2020,Riverside,California,6065.0,2264,59.0
62082,4/16/2020,San Bernardino,California,6071.0,1032,47.0
